bus_id,temperature,vibration,speed,fuel_consumption,load,outlier_type,is_failure,timestamp
55,69.61,12.74,32.74,41.61,24.85,normal,0,2024-07-18 23:50:00
5,86.01,11.02,27.77,39.45,54.76,normal,0,2024-06-28 09:37:00
15,66.77,9.35,22.54,33.83,33.97,normal,0,2024-08-21 18:49:00
45,76.3,19.21,31.38,32.34,55.54,normal,0,2024-04-24 03:24:00
77,72.07,6.12,24.12,34.15,69.8,normal,0,2024-09-17 11:23:00
16,80.9,4.72,22.1,33.41,38.67,normal,0,2024-12-06 03:09:00
60,66.72,15.75,17.98,41.95,41.26,normal,0,2024-07-04 18:53:00
98,63.26,12.12,25.32,40.42,34.58,normal,0,2024-05-26 17:46:00
30,76.03,22.73,36.51,34.46,33.67,normal,0,2024-11-06 11:00:00
14,89.04,18.3,31.97,37.72,55.7,normal,0,2024-03-24 12:33:00
67,58.78,8.65,29.8,32.57,46.2,normal,0,2024-03-03 02:19:00
64,63.62,13.25,36.6,37.36,50.99,normal,0,2024-07-15 16:22:00
1,68.42,13.53,52.62,41.17,39.28,normal,0,2024-03-12 01:35:00
15,73.6,11.98,37.58,34.1,52.87,normal,0,2024-12-20 20:35:00
47,69.02,17.81,49.15,33.0,59.28,normal,0,2024-09-06 10:27:00
50,59.26,15.6,25.58,30.23,38.54,normal,0,2024-02-23 05:54:00
67,71.52,15.59,45.32,34.67,66.0,normal,0,2024-04-25 21:51:00
34,78.12,19.86,22.89,36.02,55.59,normal,0,2024-06-29 20:58:00
100,70.97,20.39,32.08,42.92,52.29,normal,0,2024-05-04 13:13:00
10,64.41,8.01,42.06,37.96,53.47,normal,0,2024-01-01 12:50:00
36,79.05,6.67,34.27,29.14,19.47,normal,0,2024-10-23 15:28:00
38,83.32,10.9,38.96,36.94,35.31,normal,0,2024-10-24 22:26:00
12,82.44,11.36,42.56,28.49,48.56,normal,0,2024-05-16 02:49:00
45,78.9,11.1,38.45,27.44,75.79,normal,0,2024-09-05 02:25:00
24,82.42,15.0,44.85,31.36,46.13,normal,0,2024-11-03 01:29:00
45,80.99,19.11,50.05,34.72,22.84,normal,0,2024-10-21 01:17:00
57,78.21,18.86,23.09,39.87,66.16,normal,0,2024-09-12 20:43:00
15,61.69,18.82,63.22,43.8,49.44,normal,0,2024-11-08 09:34:00
46,71.13,20.01,15.96,22.83,11.49,normal,0,2024-09-24 23:26:00
80,69.2,14.35,31.13,24.84,29.16,normal,0,2024-04-25 07:00:00
12,60.37,17.27,26.26,34.1,53.26,normal,0,2024-07-28 22:54:00
23,69.09,20.33,32.02,37.79,41.52,normal,0,2024-07-14 02:26:00
55,77.44,12.96,46.32,31.65,70.24,normal,0,2024-01-01 22:34:00
12,65.83,14.07,26.84,35.13,76.36,normal,0,2024-04-05 03:33:00
37,83.52,19.71,33.92,38.34,43.82,normal,0,2024-12-15 21:59:00
21,81.92,20.14,28.77,34.48,46.61,normal,0,2024-02-05 15:47:00
56,58.5,20.1,27.92,28.34,48.08,normal,0,2024-12-15 11:58:00
77,67.83,14.44,62.07,38.45,54.53,normal,0,2024-08-30 16:32:00
66,100.0,12.24,35.65,38.38,30.1,normal,0,2024-10-18 09:48:00
54,67.08,20.54,27.17,41.31,37.65,normal,0,2024-09-05 01:48:00
85,78.84,15.44,55.9,40.31,52.02,normal,0,2024-06-10 21:23:00
1,75.26,14.51,31.58,34.21,54.8,normal,0,2024-12-19 02:21:00
53,-999.0,-49.83,-29.32,-13.19,156.01,sensor_error,0,2024-02-10 15:05:00
29,80.29,12.23,28.72,41.48,81.2,normal,0,2024-11-09 01:32:00
94,89.05,21.54,42.89,34.77,61.9,normal,0,2024-04-18 22:25:00
36,75.15,17.27,31.54,34.47,35.87,normal,0,2024-07-07 20:14:00
82,83.93,11.24,31.57,39.33,57.29,normal,0,2024-04-22 11:55:00
51,63.04,16.0,44.43,34.91,39.74,normal,0,2024-01-29 07:18:00
33,74.5,7.92,46.61,41.64,84.42,normal,0,2024-09-30 06:18:00
67,88.96,16.56,15.22,35.36,37.91,normal,0,2024-10-03 17:07:00
100,76.54,12.26,28.51,40.78,55.92,normal,0,2024-11-25 19:20:00
41,81.71,9.02,46.97,31.34,53.99,normal,0,2024-09-23 05:49:00
91,85.23,12.21,48.62,33.8,31.44,normal,0,2024-06-19 23:26:00
91,76.1,19.32,39.64,35.7,52.32,normal,0,2024-07-18 22:33:00
86,67.87,5.86,10.72,28.86,45.08,normal,0,2024-04-06 09:23:00
53,80.7,14.95,27.25,39.53,58.11,normal,0,2024-03-01 06:34:00
81,74.83,11.72,41.26,47.07,35.34,normal,0,2024-04-04 06:36:00
69,86.67,15.22,56.75,43.35,57.55,normal,0,2024-05-05 13:12:00
1,-999.0,256.17,-28.33,-31.57,238.17,sensor_error,0,2024-06-13 05:50:00
16,87.34,16.14,17.56,34.16,74.39,normal,0,2024-02-04 02:29:00
76,79.28,18.15,36.74,34.62,55.44,normal,0,2024-03-10 12:37:00
66,72.81,14.28,41.01,31.5,55.83,normal,0,2024-04-24 03:39:00
80,79.69,16.03,33.4,37.53,47.93,normal,0,2024-07-31 02:39:00
59,70.47,8.17,57.72,36.23,56.13,normal,0,2024-03-13 21:26:00
15,79.34,18.75,26.2,25.55,64.9,normal,0,2024-08-30 05:26:00
77,80.66,17.63,45.46,41.93,58.77,normal,0,2024-02-16 01:24:00
82,77.55,11.27,34.48,32.39,23.65,normal,0,2024-06-21 10:30:00
98,77.29,15.39,43.11,28.51,44.65,normal,0,2024-02-09 14:11:00
38,81.48,15.57,67.92,42.21,31.19,normal,0,2024-04-13 09:43:00
13,73.0,11.06,44.77,25.19,56.73,normal,0,2024-02-19 11:32:00
11,82.99,18.29,51.91,36.23,26.88,normal,0,2024-02-19 04:45:00
4,103.46,45.33,19.05,51.9,51.54,real_anomaly,1,2024-07-23 18:15:00
27,80.22,14.24,30.34,26.31,28.96,normal,0,2024-01-29 05:03:00
4,88.54,13.34,9.1,40.68,45.65,normal,0,2024-04-10 17:11:00
1,61.78,13.72,61.54,31.56,50.75,normal,0,2024-10-22 12:57:00
74,72.65,22.84,53.17,41.39,48.74,normal,0,2024-12-04 20:03:00
67,75.71,12.08,40.34,38.0,67.16,normal,0,2024-09-05 02:44:00
82,68.23,12.78,43.99,31.29,46.94,normal,0,2024-07-19 15:11:00
72,86.4,22.14,1.35,28.67,31.63,normal,0,2024-10-06 17:27:00
13,83.1,20.53,50.52,32.37,33.93,normal,0,2024-10-27 03:37:00
65,90.8,11.94,39.29,30.43,42.44,normal,0,2024-06-26 16:24:00
24,80.84,9.15,46.69,34.82,50.66,normal,0,2024-05-03 10:37:00
38,83.95,11.36,59.37,40.37,70.16,normal,0,2024-02-07 01:01:00
45,63.42,10.12,43.66,31.53,44.11,normal,0,2024-02-16 09:15:00
92,57.05,11.26,62.85,31.85,55.81,normal,0,2024-02-11 17:28:00
31,86.54,24.34,47.78,34.82,37.29,normal,0,2024-11-14 05:30:00
80,66.25,12.66,53.56,28.28,39.14,normal,0,2024-07-15 14:55:00
34,74.62,13.1,51.6,36.19,56.75,normal,0,2024-03-12 07:54:00
35,64.09,20.39,39.42,42.2,48.32,normal,0,2024-02-24 04:42:00
2,72.12,13.46,31.99,39.78,44.49,normal,0,2024-05-07 14:49:00
58,88.02,10.88,35.77,38.79,33.32,normal,0,2024-06-12 23:55:00
86,68.12,13.34,32.52,43.72,36.4,normal,0,2024-12-18 00:56:00
93,71.42,11.93,16.82,30.89,55.78,normal,0,2024-06-12 07:03:00
32,77.26,13.89,23.95,26.3,68.12,normal,0,2024-01-25 01:25:00
39,90.17,20.18,43.89,34.32,52.55,normal,0,2024-04-24 17:25:00
70,74.41,11.6,30.14,37.46,55.78,normal,0,2024-04-26 06:50:00
12,72.91,16.02,41.61,36.31,48.77,normal,0,2024-05-15 05:34:00
93,77.12,26.78,37.07,37.7,65.14,normal,0,2024-12-28 01:33:00
57,-14.65,-19.37,237.38,-33.42,-47.36,sensor_error,0,2024-10-22 19:53:00
59,67.65,11.71,29.91,29.72,38.47,normal,0,2024-01-29 19:54:00
56,81.79,11.86,61.09,31.94,72.99,normal,0,2024-09-11 21:40:00
44,83.18,23.85,52.57,35.82,19.61,normal,0,2024-04-12 09:04:00
84,84.47,19.37,41.04,39.89,35.29,normal,0,2024-01-05 15:46:00
43,69.5,18.22,32.24,30.59,43.15,normal,0,2024-06-28 18:30:00
45,75.5,14.77,54.59,47.58,31.39,normal,0,2024-04-04 00:20:00
13,75.85,15.2,51.88,33.44,48.78,normal,0,2024-07-18 13:55:00
67,67.84,21.28,40.92,42.94,80.46,normal,0,2024-12-22 09:06:00
2,51.29,49.53,56.42,66.41,47.84,real_anomaly,1,2024-05-05 15:22:00
62,74.82,14.55,43.1,23.52,44.48,normal,0,2024-08-01 16:08:00
52,78.62,23.3,25.38,46.96,19.61,normal,0,2024-01-27 13:07:00
63,80.84,13.64,20.07,37.66,58.83,normal,0,2024-09-19 10:08:00
28,72.9,13.21,35.5,35.92,69.51,normal,0,2024-07-11 20:25:00
39,76.55,11.9,31.71,31.56,71.07,normal,0,2024-03-23 19:59:00
3,75.84,10.5,18.63,28.33,27.59,normal,0,2024-09-02 10:15:00
1,82.33,12.29,35.55,26.92,76.74,normal,0,2024-01-11 12:00:00
92,63.12,20.44,28.61,34.52,53.14,normal,0,2024-08-25 16:29:00
48,72.17,16.9,60.23,34.89,48.88,normal,0,2024-08-16 07:16:00
5,69.66,16.25,16.44,37.41,35.31,normal,0,2024-06-27 22:50:00
59,91.29,14.98,20.34,33.92,43.87,normal,0,2024-08-02 16:07:00
69,83.14,7.46,29.8,34.53,72.8,normal,0,2024-10-20 17:10:00
76,77.49,13.78,62.18,38.24,20.27,normal,0,2024-09-23 21:40:00
94,79.82,20.71,25.01,38.86,67.35,normal,0,2024-07-30 00:23:00
96,81.09,12.32,10.98,41.87,54.96,normal,0,2024-04-14 00:26:00
88,77.67,13.2,50.44,29.76,40.45,normal,0,2024-07-07 15:02:00
25,90.73,12.36,35.67,28.78,52.67,normal,0,2024-04-12 15:59:00
72,88.43,16.24,30.74,25.73,45.14,normal,0,2024-06-10 14:26:00
20,-999.0,284.29,-16.38,-35.64,-31.49,sensor_error,0,2024-06-12 12:12:00
93,76.11,11.81,27.1,33.44,38.57,normal,0,2024-06-23 23:19:00
94,72.07,14.91,24.11,26.7,54.22,normal,0,2024-10-30 23:01:00
45,80.89,17.59,14.46,43.53,41.69,normal,0,2024-02-02 00:26:00
91,73.71,15.62,65.21,31.36,58.27,normal,0,2024-04-19 07:37:00
5,71.33,13.03,50.6,28.49,51.61,normal,0,2024-05-04 15:16:00
87,77.72,17.19,17.11,32.76,78.81,normal,0,2024-09-01 11:45:00
37,68.92,18.67,35.81,41.06,34.22,normal,0,2024-03-27 14:17:00
3,81.38,20.19,52.42,29.49,42.71,normal,0,2024-01-04 20:11:00
98,69.88,13.4,31.72,37.93,49.23,normal,0,2024-09-29 00:39:00
1,81.22,17.21,32.51,41.52,56.16,normal,0,2024-08-03 10:11:00
82,56.05,14.62,36.78,26.8,69.76,normal,0,2024-07-21 03:30:00
51,76.36,13.56,60.35,31.79,10.0,normal,0,2024-09-29 12:57:00
40,66.86,13.29,26.69,42.33,39.76,normal,0,2024-04-12 23:04:00
45,73.52,15.53,24.66,34.82,36.31,normal,0,2024-07-27 22:56:00
55,94.21,5.41,41.24,36.0,75.79,normal,0,2024-02-29 01:40:00
84,73.06,12.94,18.4,31.03,57.75,normal,0,2024-07-16 05:32:00
96,62.79,23.85,39.43,35.05,55.58,normal,0,2024-02-17 23:29:00
66,76.45,18.28,29.72,38.29,47.38,normal,0,2024-11-23 04:45:00
87,77.41,19.68,30.61,32.94,57.04,normal,0,2024-10-13 20:07:00
80,79.11,19.18,28.3,28.13,85.82,normal,0,2024-04-10 16:30:00
3,74.53,7.84,43.68,36.98,53.51,normal,0,2024-11-23 10:44:00
28,73.21,19.9,44.17,38.65,53.49,normal,0,2024-04-30 18:07:00
5,86.21,17.76,43.15,26.2,80.12,normal,0,2024-06-24 07:48:00
81,86.06,20.2,49.63,35.87,64.04,normal,0,2024-07-14 04:46:00
91,79.47,11.71,36.59,41.81,48.87,normal,0,2024-06-29 09:56:00
63,84.48,15.21,41.16,33.17,62.09,normal,0,2024-05-14 21:13:00
61,83.15,11.77,21.41,35.55,44.77,normal,0,2024-11-14 08:43:00
14,81.18,14.92,47.45,25.49,79.11,normal,0,2024-05-16 09:08:00
23,73.88,20.58,27.72,36.91,40.52,normal,0,2024-12-18 10:43:00
60,79.47,14.2,19.81,42.82,44.1,normal,0,2024-02-12 14:13:00
86,77.01,10.26,37.02,39.03,46.11,normal,0,2024-03-25 05:16:00
72,60.77,11.62,36.08,28.26,41.22,normal,0,2024-11-24 15:09:00
67,69.26,20.28,46.49,34.84,68.29,normal,0,2024-06-25 15:04:00
38,69.21,17.33,30.93,42.2,44.85,normal,0,2024-03-26 10:15:00
55,77.75,18.81,54.3,39.73,58.71,normal,0,2024-07-31 04:37:00
99,75.61,15.3,52.25,34.56,67.88,normal,0,2024-08-23 11:18:00
93,89.87,13.33,49.25,32.48,64.94,normal,0,2024-10-30 06:26:00
6,62.39,15.22,36.5,33.81,42.74,normal,0,2024-09-10 05:30:00
50,89.6,8.07,44.09,41.54,38.06,normal,0,2024-10-27 18:37:00
86,66.3,20.28,53.07,36.05,36.0,normal,0,2024-08-10 17:56:00
29,77.44,23.46,43.95,41.49,51.4,normal,0,2024-09-06 13:16:00
19,70.44,21.74,37.01,36.17,36.08,normal,0,2024-07-16 05:46:00
35,66.86,16.73,21.76,45.03,73.07,normal,0,2024-12-09 02:07:00
64,83.02,19.96,33.27,34.52,87.77,normal,0,2024-08-02 08:43:00
95,73.68,16.07,22.78,27.38,66.12,normal,0,2024-03-29 03:13:00
8,89.26,19.54,38.55,35.91,64.74,normal,0,2024-10-24 16:16:00
33,69.87,23.6,35.08,28.81,80.35,normal,0,2024-08-25 19:18:00
86,86.29,16.81,49.08,29.71,31.98,normal,0,2024-06-19 21:51:00
28,68.41,12.22,31.4,32.51,55.01,normal,0,2024-09-29 23:06:00
23,74.38,12.29,31.62,31.1,36.77,normal,0,2024-10-05 22:45:00
63,78.05,15.39,59.11,30.54,31.69,normal,0,2024-10-01 22:12:00
77,87.44,14.24,38.68,34.26,32.45,normal,0,2024-12-06 20:20:00
8,80.0,19.77,35.12,34.35,77.2,normal,0,2024-04-02 08:23:00
68,82.56,19.38,26.37,29.01,54.62,normal,0,2024-01-19 01:42:00
85,81.27,14.29,31.49,25.97,39.25,normal,0,2024-04-10 17:19:00
35,75.13,16.58,26.79,32.41,49.35,normal,0,2024-12-15 12:06:00
35,64.09,10.65,31.18,34.99,45.34,normal,0,2024-02-04 13:50:00
20,80.48,22.08,24.16,33.92,62.19,normal,0,2024-02-25 09:32:00
77,78.81,8.14,41.85,34.87,44.73,normal,0,2024-04-14 06:45:00
1,81.73,19.03,52.79,32.99,70.04,normal,0,2024-07-31 17:38:00
62,71.22,11.04,39.73,35.22,58.38,normal,0,2024-07-30 06:33:00
97,69.11,20.76,32.79,41.74,33.37,normal,0,2024-03-10 07:11:00
77,75.81,12.98,32.72,36.87,47.6,normal,0,2024-09-22 17:04:00
27,71.24,18.99,38.98,26.33,36.75,normal,0,2024-04-08 12:05:00
83,111.8,36.87,24.06,59.39,73.21,real_anomaly,1,2024-02-12 23:21:00
25,89.71,15.35,27.54,39.7,51.02,normal,0,2024-04-09 03:50:00
57,64.37,18.23,14.93,36.02,50.38,normal,0,2024-12-11 00:50:00
69,73.03,13.2,32.08,36.74,54.68,normal,0,2024-09-26 11:49:00
53,72.03,14.93,35.6,35.13,45.53,normal,0,2024-07-06 09:12:00
58,82.42,17.37,48.62,26.86,35.77,normal,0,2024-10-13 06:40:00
26,83.69,18.2,43.03,37.66,29.97,normal,0,2024-11-24 12:34:00
29,77.95,15.74,27.81,39.94,35.29,normal,0,2024-06-14 19:22:00
29,71.71,10.96,38.86,35.11,37.62,normal,0,2024-05-30 05:47:00
35,69.98,20.17,26.25,41.09,21.09,normal,0,2024-03-06 21:56:00
34,86.39,18.91,43.94,32.53,40.06,normal,0,2024-05-13 03:26:00
13,75.21,23.69,39.97,34.74,74.81,normal,0,2024-01-13 00:07:00
50,88.93,20.46,17.53,32.76,35.16,normal,0,2024-04-10 14:10:00
39,70.5,13.03,38.05,33.72,59.28,normal,0,2024-02-03 01:53:00
72,77.31,15.1,33.57,34.12,47.95,normal,0,2024-05-24 14:44:00
21,72.37,19.39,9.36,27.91,60.26,normal,0,2024-02-29 17:33:00
36,79.28,23.28,55.42,36.12,49.23,normal,0,2024-11-27 23:00:00
83,69.34,14.67,38.94,32.97,64.68,normal,0,2024-12-30 00:04:00
7,66.23,12.93,35.53,33.7,16.72,normal,0,2024-11-14 07:42:00
88,74.51,16.69,22.18,55.0,35.14,normal,0,2024-03-24 04:42:00
100,68.08,11.37,44.41,37.71,35.02,normal,0,2024-03-29 00:45:00
35,74.58,7.3,35.89,30.51,62.71,normal,0,2024-01-22 23:26:00
83,90.77,12.25,26.54,36.25,49.62,normal,0,2024-07-25 11:02:00
21,78.82,16.15,28.64,36.73,77.53,normal,0,2024-08-02 01:53:00
12,78.3,12.97,20.77,38.9,60.81,normal,0,2024-08-10 23:42:00
71,80.11,14.78,31.43,40.76,48.04,normal,0,2024-08-17 21:18:00
87,80.14,17.13,33.85,40.93,46.48,normal,0,2024-11-21 13:51:00
75,61.09,16.17,47.37,30.12,54.98,normal,0,2024-05-27 12:33:00
22,78.4,20.35,32.26,26.0,64.65,normal,0,2024-07-31 12:55:00
71,77.39,18.77,23.25,33.31,37.99,normal,0,2024-06-17 20:51:00
39,75.19,16.74,36.59,25.86,59.99,normal,0,2024-06-11 16:44:00
16,78.39,14.62,41.14,32.8,53.09,normal,0,2024-04-24 12:49:00
75,66.8,21.15,40.59,27.44,49.28,normal,0,2024-04-28 14:06:00
28,77.87,11.86,30.98,42.12,46.74,normal,0,2024-12-09 00:18:00
46,72.28,17.09,24.41,37.49,31.65,normal,0,2024-08-05 14:43:00
58,76.43,13.7,32.5,32.2,42.68,normal,0,2024-08-08 08:22:00
76,74.98,21.98,19.57,36.74,20.65,normal,0,2024-06-12 11:13:00
99,73.05,12.61,12.69,35.04,42.99,normal,0,2024-08-28 17:11:00
83,69.43,17.08,20.8,31.31,22.16,normal,0,2024-07-13 16:36:00
29,73.62,14.62,41.73,29.36,56.79,normal,0,2024-11-20 00:23:00
25,63.24,11.83,13.48,32.73,66.3,normal,0,2024-03-31 17:51:00
62,72.68,23.55,26.91,33.95,47.6,normal,0,2024-01-03 15:51:00
88,82.22,17.71,20.49,34.5,46.54,normal,0,2024-04-15 11:42:00
96,61.72,15.94,36.69,35.16,59.8,normal,0,2024-07-17 12:22:00
10,67.17,13.99,28.88,36.1,38.28,normal,0,2024-08-24 18:46:00
86,71.0,20.31,39.47,32.91,51.21,normal,0,2024-12-20 23:18:00
8,90.58,7.69,54.08,33.65,47.31,normal,0,2024-09-16 00:29:00
38,67.99,18.01,28.06,32.1,61.92,normal,0,2024-07-03 06:56:00
86,71.49,7.28,45.53,36.82,40.07,normal,0,2024-05-12 20:41:00
6,80.67,20.17,30.29,30.48,61.76,normal,0,2024-06-25 04:57:00
48,74.38,8.35,63.2,36.91,52.97,normal,0,2024-01-14 12:01:00
61,83.43,13.04,21.06,42.81,40.77,normal,0,2024-04-24 20:14:00
91,73.57,13.49,27.19,40.94,27.21,normal,0,2024-02-02 15:54:00
42,82.19,11.78,9.32,29.95,30.89,normal,0,2024-06-22 17:26:00
37,77.33,21.05,46.87,35.07,27.26,normal,0,2024-04-19 17:30:00
47,74.05,9.18,23.82,31.96,58.1,normal,0,2024-12-20 07:05:00
70,57.02,17.81,16.07,36.93,73.18,normal,0,2024-10-26 15:40:00
99,89.99,14.64,33.81,38.19,47.37,normal,0,2024-04-19 15:02:00
8,67.0,20.46,43.05,37.48,58.5,normal,0,2024-07-11 14:38:00
23,78.33,20.3,43.34,30.44,57.89,normal,0,2024-04-27 20:50:00
35,91.33,19.23,44.52,35.19,22.43,normal,0,2024-11-30 16:08:00
43,79.55,13.32,42.19,34.24,45.6,normal,0,2024-05-02 00:49:00
1,92.05,12.06,9.35,34.68,84.18,normal,0,2024-09-17 21:27:00
64,87.78,15.14,21.81,30.5,48.68,normal,0,2024-11-19 06:07:00
13,89.74,16.47,45.06,32.38,43.96,normal,0,2024-01-03 09:02:00
91,86.6,19.6,34.13,31.62,62.62,normal,0,2024-10-31 01:11:00
32,88.25,17.05,59.31,33.5,39.84,normal,0,2024-06-27 09:47:00
4,71.62,11.33,51.46,31.25,40.13,normal,0,2024-02-24 01:27:00
89,84.73,17.93,32.39,21.01,49.46,normal,0,2024-12-19 23:14:00
30,69.58,20.44,34.28,34.86,61.98,normal,0,2024-08-14 02:48:00
44,77.44,22.42,31.45,26.84,76.74,normal,0,2024-06-27 20:52:00
57,74.81,8.24,30.14,32.44,44.66,normal,0,2024-07-04 20:13:00
80,65.83,11.01,20.55,29.73,47.93,normal,0,2024-01-21 13:12:00
68,76.23,15.59,36.22,34.72,43.4,normal,0,2024-09-14 20:06:00
98,105.82,41.43,39.31,56.16,35.31,real_anomaly,1,2024-03-29 22:10:00
1,76.46,13.16,41.17,39.49,37.94,normal,0,2024-05-27 23:18:00
4,93.2,11.49,63.52,33.8,46.11,normal,0,2024-09-02 18:58:00
17,72.48,20.14,20.73,34.16,40.85,normal,0,2024-03-07 22:36:00
10,66.81,17.12,37.63,36.04,49.67,normal,0,2024-10-28 04:18:00
38,76.08,16.12,35.29,37.07,46.6,normal,0,2024-03-09 04:40:00
8,85.77,13.47,43.93,43.36,55.5,normal,0,2024-06-09 02:00:00
84,87.15,15.41,24.48,34.4,28.94,normal,0,2024-11-23 22:35:00
42,69.07,12.51,43.57,40.07,37.53,normal,0,2024-02-06 12:31:00
66,90.92,10.7,54.05,41.39,38.83,normal,0,2024-09-20 09:15:00
12,85.41,13.67,46.41,29.97,55.47,normal,0,2024-05-01 02:57:00
81,81.64,12.95,13.16,36.22,31.98,normal,0,2024-02-24 13:33:00
60,62.88,17.24,17.65,30.43,35.5,normal,0,2024-11-28 20:29:00
83,69.1,11.19,37.54,28.45,50.68,normal,0,2024-08-28 14:01:00
45,58.86,20.52,37.39,27.56,51.09,normal,0,2024-12-25 00:19:00
69,64.76,15.37,43.73,38.67,57.46,normal,0,2024-02-25 16:07:00
80,64.31,10.54,27.64,40.74,38.64,normal,0,2024-04-19 04:49:00
59,74.01,12.11,60.74,40.36,71.76,normal,0,2024-09-19 08:10:00
27,64.25,13.36,40.57,31.21,76.9,normal,0,2024-10-19 18:45:00
88,66.35,14.36,22.46,38.66,36.03,normal,0,2024-07-03 12:30:00
30,78.58,13.26,31.62,44.62,57.57,normal,0,2024-04-17 01:32:00
37,85.08,12.3,42.62,34.32,66.11,normal,0,2024-05-03 05:15:00
19,78.31,8.83,40.88,37.6,34.16,normal,0,2024-07-20 06:12:00
55,81.85,13.3,49.01,24.07,65.72,normal,0,2024-02-16 17:12:00
90,79.54,18.58,28.23,27.24,29.71,normal,0,2024-03-13 15:04:00
17,61.9,12.46,25.06,48.63,53.45,normal,0,2024-12-26 02:43:00
5,71.53,11.75,20.06,44.37,51.83,normal,0,2024-11-25 01:41:00
31,83.14,21.18,21.28,29.22,28.51,normal,0,2024-11-01 09:44:00
47,68.3,12.92,24.4,36.25,49.41,normal,0,2024-12-08 13:03:00
28,61.88,12.71,48.14,26.43,73.47,normal,0,2024-01-02 12:18:00
91,83.5,25.07,29.06,38.57,44.26,normal,0,2024-09-01 20:45:00
75,79.67,10.39,42.78,35.03,30.39,normal,0,2024-04-29 15:54:00
91,92.1,14.98,14.97,32.49,39.61,normal,0,2024-04-30 02:09:00
3,74.13,23.53,15.57,28.22,44.33,normal,0,2024-01-18 16:59:00
9,77.38,18.83,29.02,37.45,55.28,normal,0,2024-08-18 22:35:00
82,69.2,12.48,30.77,33.29,10.0,normal,0,2024-01-07 16:51:00
6,76.94,23.69,42.35,34.86,57.13,normal,0,2024-06-09 22:26:00
24,70.4,19.26,30.93,42.19,60.05,normal,0,2024-06-20 04:12:00
97,69.98,20.76,16.76,48.2,51.29,normal,0,2024-09-28 12:18:00
65,92.27,12.53,38.96,35.56,54.42,normal,0,2024-04-01 13:53:00
56,69.38,14.58,21.27,33.02,42.06,normal,0,2024-11-12 09:31:00
93,77.22,19.61,40.13,35.7,43.63,normal,0,2024-03-09 20:57:00
19,80.88,10.58,21.35,36.49,11.8,normal,0,2024-07-31 00:28:00
41,61.47,13.15,38.49,33.18,51.06,normal,0,2024-03-08 21:40:00
91,75.34,17.9,45.07,35.49,43.42,normal,0,2024-09-01 08:20:00
92,69.53,16.82,48.49,36.02,54.37,normal,0,2024-07-15 05:42:00
39,76.35,18.4,26.78,41.89,47.59,normal,0,2024-03-27 12:55:00
84,92.93,11.94,40.44,45.01,52.73,normal,0,2024-10-08 20:40:00
98,81.55,11.1,45.45,44.42,74.11,normal,0,2024-11-21 15:48:00
21,65.08,17.17,19.27,40.71,49.61,normal,0,2024-06-16 10:35:00
63,81.78,18.13,54.06,32.91,42.24,normal,0,2024-08-16 14:38:00
66,72.84,9.44,37.63,34.2,15.97,normal,0,2024-06-05 11:53:00
87,66.79,16.35,48.81,36.41,58.44,normal,0,2024-06-15 18:44:00
35,71.82,16.44,17.42,35.26,40.73,normal,0,2024-06-25 23:00:00
31,70.76,14.44,29.1,37.08,48.16,normal,0,2024-05-03 15:47:00
41,80.3,17.07,55.36,38.57,38.33,normal,0,2024-12-12 22:15:00
1,64.03,7.88,41.56,36.53,55.38,normal,0,2024-04-28 21:27:00
34,80.84,24.04,51.08,38.99,26.36,normal,0,2024-02-25 01:38:00
53,86.43,12.05,21.32,39.03,29.01,normal,0,2024-05-07 12:26:00
5,89.94,18.32,49.97,37.54,34.21,normal,0,2024-01-19 13:42:00
94,61.76,21.34,33.4,39.44,46.09,normal,0,2024-09-25 22:01:00
94,86.06,14.2,12.88,31.38,31.99,normal,0,2024-01-06 12:57:00
97,82.4,12.44,31.51,33.33,29.02,normal,0,2024-05-24 04:35:00
95,80.06,20.88,29.99,30.75,52.46,normal,0,2024-09-25 09:55:00
42,80.36,12.77,32.61,40.12,56.95,normal,0,2024-12-28 04:23:00
85,65.91,18.72,17.68,24.06,31.82,normal,0,2024-08-23 08:07:00
14,67.23,8.08,35.16,31.75,41.73,normal,0,2024-12-27 14:20:00
30,67.33,15.54,51.45,32.93,46.68,normal,0,2024-12-16 02:32:00
22,75.47,11.22,26.72,28.38,37.7,normal,0,2024-07-04 19:24:00
2,72.3,18.1,39.14,27.43,78.38,normal,0,2024-06-24 20:03:00
57,74.24,13.78,30.36,30.58,45.95,normal,0,2024-01-10 02:14:00
2,69.46,18.7,34.21,34.06,62.24,normal,0,2024-04-15 05:29:00
43,75.6,9.26,36.64,34.43,40.49,normal,0,2024-05-06 12:03:00
10,76.49,15.98,35.66,31.94,34.13,normal,0,2024-10-17 06:54:00
20,71.27,5.84,21.99,27.61,63.29,normal,0,2024-07-15 17:55:00
66,72.95,21.43,35.85,36.34,51.4,normal,0,2024-05-02 12:40:00
81,80.11,13.15,16.4,32.4,62.49,normal,0,2024-01-05 16:29:00
54,70.59,23.71,39.28,38.38,49.98,normal,0,2024-04-23 13:52:00
43,73.68,14.52,33.21,40.81,52.2,normal,0,2024-08-01 13:20:00
91,72.95,11.88,32.04,43.98,34.2,normal,0,2024-08-02 11:03:00
98,70.75,13.51,31.84,38.14,22.5,normal,0,2024-02-22 12:11:00
66,87.62,9.5,33.88,27.63,36.71,normal,0,2024-03-11 04:35:00
